==============================================================================
==============================================================================
Wed. Feb. 10 2016                  LANDSAT 5                       Time: 04:36
                            Image Assessment System
                            GEOMETRIC VERIFY Report
==============================================================================
Order ID: 9991602090003_12564                          Path / Row - 34 / 32
Reference Image: L51AAA1186203060500_HDF.L1G

Color mapping per rank
----------------------
Rank  1 is Green: total residual <= 0.5
Rank  2 is Cyan: 0.5 < total residual <=  1
Rank  3 is Blue:  1 < total residual <=  2
Rank  4 is Yellow:  2 < total residual <=  3
Rank  5 is Red:  3 < total residual

Percentage of residuals by rank
-------------------------------
Rank   1 -- 83.2%
Rank   2 -- 16.8%
Rank   3 --  0.0%
Rank   4 --  0.0%
Rank   5 --  0.0%

       GCP    Latitude    Longitude  Sample   Line     Total    Rank
        ID                           Residual Residual Residual
              (Degree)    (Degree)   (Pixel)  (Pixel)  (Pixel)
----------------------------------------------------------------------
0340323357   40.20102   -105.15251    -0.09      0.41     0.42     1 
0340323361   40.20112   -105.00588    -0.41      0.07     0.42     1 
0340323362   40.20112   -104.96922    -0.47      0.02     0.47     1 
0340323386   40.16167   -106.83771     0.08     -0.52     0.53     2 
0340323387   40.16224   -106.80109    -0.18     -0.57     0.60     2 
0340323388   40.16281   -106.76447    -0.13     -0.56     0.58     2 
0340323389   40.16336   -106.72784     0.02     -0.63     0.63     2 
0340323393   40.16545   -106.58135     0.26     -0.50     0.56     2 
0340323394   40.16595   -106.54472    -0.09     -0.47     0.48     1 
0340323402   40.16949   -106.25168     0.53      0.43     0.68     2 
0340323409   40.17198   -105.99523     0.47      0.38     0.60     2 
0340323410   40.17229   -105.95860     0.27      0.14     0.31     1 
0340323411   40.17258   -105.92196     0.26      0.09     0.28     1 
0340323414   40.17341   -105.81204    -0.50      0.01     0.50     2 
0340323421   40.17492   -105.55554    -0.00      0.05     0.05     1 
0340323422   40.17509   -105.51890     0.00     -0.22     0.22     1 
0340323423   40.17525   -105.48226     0.16     -0.17     0.24     1 
0340323424   40.17540   -105.44561     0.25     -0.09     0.27     1 
0340323425   40.17553   -105.40897     0.23      0.08     0.25     1 
0340323426   40.17565   -105.37233     0.17      0.14     0.22     1 
0340323427   40.17577   -105.33568     0.09     -0.01     0.09     1 
0340323428   40.17587   -105.29904     0.27     -0.02     0.27     1 
0340323432   40.17615   -105.15246    -0.03      0.11     0.12     1 
0340323435   40.17625   -105.04252    -0.26      0.47     0.54     2 
0340323464   40.13851   -106.72721    -0.10     -0.52     0.53     2 
0340323469   40.14109   -106.54416     0.22     -0.54     0.58     2 
0340323471   40.14205   -106.47093     0.13     -0.03     0.14     1 
0340323483   40.14679   -106.03149     0.14      0.51     0.53     2 
0340323484   40.14711   -105.99487     0.14      0.56     0.58     2 
0340323485   40.14742   -105.95825    -0.40      0.42     0.58     2 
0340323486   40.14772   -105.92162    -0.00      0.07     0.07     1 
0340323487   40.14801   -105.88499     0.12     -0.13     0.18     1 
0340323488   40.14828   -105.84837    -0.39     -0.09     0.40     1 
0340323495   40.14988   -105.59197    -0.39      0.02     0.39     1 
0340323496   40.15006   -105.55534    -0.07      0.03     0.08     1 
0340323497   40.15023   -105.51871     0.27     -0.28     0.39     1 
0340323498   40.15038   -105.48208     0.19     -0.15     0.24     1 
0340323499   40.15053   -105.44545     0.17     -0.16     0.23     1 
0340323500   40.15067   -105.40882     0.20     -0.14     0.25     1 
0340323501   40.15079   -105.37219     0.24     -0.10     0.26     1 
0340323502   40.15090   -105.33556     0.15     -0.17     0.23     1 
0340323503   40.15100   -105.29893     0.22     -0.14     0.26     1 
0340323531   40.10891   -107.01931     0.49      0.13     0.51     2 
0340323555   40.12090   -106.14095     0.32      0.57     0.65     2 
0340323562   40.12314   -105.88467     0.19     -0.02     0.19     1 
0340323563   40.12342   -105.84806     0.22      0.19     0.29     1 
0340323564   40.12368   -105.81145     0.22      0.07     0.23     1 
0340323568   40.12461   -105.66499    -0.21     -0.14     0.26     1 
0340323569   40.12482   -105.62837     0.03     -0.59     0.60     2 
0340323570   40.12501   -105.59176    -0.35      0.12     0.37     1 
0340323571   40.12519   -105.55514    -0.08     -0.10     0.13     1 
0340323572   40.12536   -105.51852     0.21     -0.31     0.38     1 
0340323573   40.12552   -105.48191     0.23     -0.05     0.24     1 
0340323574   40.12566   -105.44529     0.23     -0.02     0.23     1 
0340323575   40.12580   -105.40867     0.21     -0.00     0.21     1 
0340323576   40.12592   -105.37205     0.10      0.07     0.12     1 
0340323577   40.12604   -105.33544     0.06      0.11     0.13     1 
0340323578   40.12614   -105.29882     0.35      0.01     0.35     1 
0340323606   40.08406   -107.01858     0.43      0.01     0.43     1 
0340323607   40.08470   -106.98201     0.38     -0.05     0.38     1 
0340323619   40.09138   -106.54304    -0.02     -0.59     0.59     2 
0340323624   40.09367   -106.36009    -0.09     -0.06     0.11     1 
0340323627   40.09491   -106.25031    -0.14      0.18     0.23     1 
0340323630   40.09604   -106.14053     0.48      0.40     0.63     2 
0340323632   40.09674   -106.06734     0.35      0.40     0.53     2 
0340323633   40.09707   -106.03074     0.49      0.31     0.58     2 
0340323634   40.09739   -105.99415    -0.05      0.62     0.62     2 
0340323638   40.09855   -105.84775     0.13      0.08     0.15     1 
0340323639   40.09882   -105.81115    -0.03      0.17     0.17     1 
0340323643   40.09975   -105.66474     0.11      0.04     0.12     1 
0340323644   40.09995   -105.62814    -0.02     -0.23     0.23     1 
0340323647   40.10050   -105.51833    -0.06     -0.30     0.31     1 
0340323648   40.10065   -105.48173     0.11     -0.12     0.16     1 
0340323649   40.10080   -105.44513     0.17     -0.07     0.18     1 
0340323650   40.10093   -105.40852     0.19      0.04     0.20     1 
0340323651   40.10106   -105.37192     0.10      0.08     0.13     1 
0340323652   40.10117   -105.33531     0.20      0.06     0.21     1 
0340323681   40.05921   -107.01785     0.36      0.16     0.39     1 
0340323682   40.05984   -106.98128     0.43     -0.18     0.46     1 
0340323695   40.06700   -106.50590     0.33     -0.18     0.38     1 
0340323706   40.07153   -106.10353     0.08     -0.16     0.18     1 
0340323707   40.07187   -106.06695     0.38      0.24     0.45     1 
0340323709   40.07252   -105.99378     0.11      0.46     0.47     1 
0340323712   40.07341   -105.88403    -0.03      0.30     0.30     1 
0340323713   40.07369   -105.84744     0.03      0.01     0.03     1 
0340323714   40.07395   -105.81086    -0.16      0.07     0.18     1 
0340323718   40.07488   -105.66450     0.27      0.09     0.29     1 
0340323721   40.07546   -105.55473    -0.21      0.07     0.22     1 
0340323722   40.07563   -105.51815     0.00     -0.25     0.25     1 
0340323723   40.07579   -105.48156     0.11     -0.10     0.15     1 
0340323724   40.07593   -105.44496     0.17      0.03     0.17     1 
0340323725   40.07607   -105.40837     0.19      0.10     0.21     1 
0340323726   40.07619   -105.37178    -0.05      0.15     0.16     1 
0340323727   40.07630   -105.33519     0.26     -0.14     0.30     1 
0340323756   40.03436   -107.01711     0.36      0.07     0.36     1 
0340323757   40.03499   -106.98056     0.41     -0.26     0.48     1 
0340323768   40.04117   -106.57847     0.12     -0.62     0.63     2 
0340323770   40.04214   -106.50535     0.10     -0.33     0.35     1 
0340323771   40.04261   -106.46879     0.37     -0.50     0.62     2 
0340323778   40.04557   -106.21284     0.46      0.09     0.47     1 
0340323781   40.04667   -106.10313     0.28      0.40     0.49     1 
0340323782   40.04701   -106.06656     0.34      0.13     0.37     1 
0340323783   40.04734   -106.02999     0.26      0.28     0.38     1 
0340323786   40.04827   -105.92028     0.11      0.24     0.26     1 
0340323787   40.04855   -105.88371    -0.09      0.18     0.20     1 
0340323788   40.04882   -105.84713     0.05      0.05     0.07     1 
0340323797   40.05076   -105.51796     0.21     -0.01     0.21     1 
0340323798   40.05092   -105.48138     0.22     -0.04     0.22     1 
0340323802   40.05144   -105.33507     0.22      0.09     0.24     1 
0340323831   40.00951   -107.01638     0.01      0.16     0.16     1 
0340323832   40.01014   -106.97985     0.18     -0.17     0.25     1 
0340323840   40.01477   -106.68753    -0.20     -0.64     0.67     2 
0340323843   40.01631   -106.57790    -0.15     -0.54     0.56     2 
0340323844   40.01680   -106.54135    -0.12     -0.38     0.40     1 
0340323846   40.01775   -106.46826     0.07     -0.55     0.55     2 
0340323853   40.02071   -106.21240    -0.08      0.34     0.35     1 
0340323856   40.02181   -106.10273     0.23      0.49     0.54     2 
0340323857   40.02215   -106.06618     0.30      0.15     0.34     1 
0340323858   40.02248   -106.02962     0.26      0.35     0.44     1 
0340323861   40.02340   -105.91994     0.04      0.20     0.20     1 
0340323862   40.02369   -105.88339    -0.08      0.24     0.26     1 
0340323863   40.02396   -105.84683    -0.20      0.14     0.24     1 
0340323865   40.02447   -105.77371     0.17     -0.06     0.18     1 
0340323873   40.02605   -105.48121     0.18     -0.03     0.18     1 
0340323874   40.02620   -105.44464     0.26      0.07     0.27     1 
0340323875   40.02634   -105.40808     0.15      0.27     0.31     1 
0340323876   40.02646   -105.37151     0.24     -0.04     0.25     1 
0340323877   40.02657   -105.33495     0.23      0.13     0.27     1 
0340323881   40.02690   -105.18869     0.02      0.08     0.08     1 
0340323906   39.98466   -107.01565     0.18     -0.04     0.19     1 
0340323907   39.98529   -106.97913     0.29     -0.41     0.51     2 
0340323909   39.98651   -106.90608     0.02     -0.53     0.53     2 
0340323918   39.99145   -106.57733    -0.16     -0.48     0.51     2 
0340323920   39.99242   -106.50426    -0.01     -0.35     0.35     1 
0340323921   39.99289   -106.46773     0.30     -0.54     0.62     2 
0340323932   39.99729   -106.06579     0.07      0.46     0.46     1 
0340323933   39.99762   -106.02925     0.07      0.27     0.28     1 
0340323934   39.99794   -105.99270     0.18      0.22     0.28     1 
0340323935   39.99824   -105.95616     0.17      0.06     0.18     1 
0340323936   39.99854   -105.91961    -0.01      0.21     0.21     1 
0340323937   39.99882   -105.88307    -0.00      0.05     0.05     1 
0340323938   39.99910   -105.84652    -0.07      0.08     0.11     1 
0340323939   39.99936   -105.80997     0.00      0.02     0.02     1 
0340323940   39.99961   -105.77342     0.17     -0.14     0.22     1 
0340323946   40.00086   -105.55413     0.09     -0.23     0.24     1 
0340323947   40.00103   -105.51758     0.24     -0.15     0.28     1 
0340323948   40.00119   -105.48103     0.33     -0.17     0.37     1 
0340323949   40.00133   -105.44448     0.07      0.04     0.08     1 
0340323950   40.00147   -105.40793    -0.06      0.10     0.12     1 
0340323952   40.00170   -105.33483     0.15      0.15     0.22     1 
0340323953   40.00180   -105.29828     0.36      0.43     0.56     2 
0340323955   40.00197   -105.22517    -0.04     -0.03     0.04     1 
0340323956   40.00203   -105.18862    -0.05      0.03     0.05     1 
0340323962   40.00218   -104.96931    -0.42     -0.34     0.55     2 
0340323994   39.96709   -106.54024    -0.32     -0.43     0.54     2 
0340323995   39.96757   -106.50371     0.12     -0.51     0.52     2 
0340323997   39.96849   -106.43067     0.46     -0.19     0.50     2 
0340324006   39.97208   -106.10193     0.34      0.26     0.43     1 
0340324007   39.97242   -106.06540     0.09      0.35     0.36     1 
0340324008   39.97275   -106.02887     0.20      0.01     0.20     1 
0340324010   39.97338   -105.95581     0.09      0.11     0.15     1 
0340324011   39.97368   -105.91928     0.03      0.43     0.43     1 
0340324012   39.97396   -105.88274    -0.00      0.03     0.03     1 
0340324013   39.97423   -105.84621    -0.19     -0.08     0.21     1 
0340324014   39.97449   -105.80968    -0.29      0.13     0.32     1 
0340324015   39.97474   -105.77314    -0.12      0.10     0.15     1 
0340324016   39.97498   -105.73661     0.26     -0.19     0.33     1 
0340324021   39.97600   -105.55393     0.08     -0.34     0.35     1 
0340324024   39.97647   -105.44432     0.21     -0.10     0.23     1 
0340324025   39.97660   -105.40778     0.26     -0.22     0.34     1 
0340324026   39.97673   -105.37124     0.49     -0.19     0.52     2 
0340324027   39.97684   -105.33470     0.17      0.37     0.41     1 
0340324028   39.97694   -105.29817     0.42      0.38     0.57     2 
0340324062   39.93855   -106.79521    -0.26     -0.42     0.49     1 
0340324064   39.93966   -106.72220    -0.26     -0.50     0.56     2 
0340324068   39.94174   -106.57618    -0.11     -0.62     0.63     2 
0340324069   39.94223   -106.53968    -0.04     -0.67     0.67     2 
0340324070   39.94271   -106.50317     0.27     -0.14     0.30     1 
0340324080   39.94687   -106.13805     0.22      0.50     0.54     2 
0340324083   39.94789   -106.02850     0.23     -0.18     0.30     1 
0340324084   39.94821   -105.99198    -0.03      0.13     0.13     1 
0340324085   39.94852   -105.95546    -0.11      0.14     0.18     1 
0340324086   39.94881   -105.91894     0.01      0.20     0.21     1 
0340324087   39.94909   -105.88242     0.05     -0.02     0.06     1 
0340324088   39.94937   -105.84591    -0.12     -0.10     0.16     1 
0340324089   39.94963   -105.80939    -0.15     -0.14     0.20     1 
0340324090   39.94988   -105.77286    -0.06      0.05     0.08     1 
0340324096   39.95113   -105.55373     0.08     -0.28     0.29     1 
0340324099   39.95160   -105.44416     0.26     -0.06     0.27     1 
0340324100   39.95174   -105.40763     0.20     -0.14     0.25     1 
0340324101   39.95186   -105.37111    -0.17      0.03     0.17     1 
0340324102   39.95197   -105.33458     0.15      0.42     0.45     1 
0340324103   39.95207   -105.29806     0.23      0.28     0.36     1 
0340324105   39.95224   -105.22501     0.58     -0.01     0.58     2 
0340324137   39.91370   -106.79456    -0.07     -0.59     0.59     2 
0340324139   39.91480   -106.72158    -0.26     -0.57     0.62     2 
0340324140   39.91534   -106.68509    -0.06     -0.46     0.47     1 
0340324143   39.91688   -106.57561    -0.39     -0.37     0.54     2 
0340324147   39.91877   -106.42964     0.26      0.03     0.26     1 
0340324152   39.92088   -106.24714     0.05      0.56     0.56     2 
0340324155   39.92200   -106.13764     0.15      0.30     0.34     1 
0340324156   39.92236   -106.10113     0.38      0.07     0.39     1 
0340324159   39.92334   -105.99162    -0.06     -0.20     0.21     1 
0340324161   39.92395   -105.91861    -0.24      0.38     0.45     1 
0340324162   39.92423   -105.88211    -0.08      0.10     0.13     1 
0340324163   39.92450   -105.84560    -0.32     -0.05     0.32     1 
0340324164   39.92476   -105.80909    -0.14     -0.12     0.19     1 
0340324165   39.92501   -105.77258     0.03     -0.14     0.14     1 
0340324172   39.92643   -105.51702     0.10      0.07     0.12     1 
0340324173   39.92659   -105.48051     0.24     -0.11     0.26     1 
0340324174   39.92674   -105.44400     0.19      0.02     0.20     1 
0340324175   39.92687   -105.40749     0.12     -0.03     0.13     1 
0340324176   39.92699   -105.37097     0.03      0.05     0.06     1 
0340324177   39.92710   -105.33446     0.17      0.22     0.28     1 
0340324178   39.92720   -105.29795     0.17      0.29     0.34     1 
0340324211   39.88827   -106.83038    -0.23     -0.58     0.62     2 
0340324212   39.88884   -106.79391    -0.32     -0.58     0.66     2 
0340324214   39.88995   -106.72096    -0.36     -0.35     0.50     2 
0340324215   39.89048   -106.68448    -0.02     -0.45     0.45     1 
0340324220   39.89299   -106.50208     0.44     -0.28     0.52     2 
0340324221   39.89346   -106.46560     0.04     -0.23     0.24     1 
0340324223   39.89436   -106.39263     0.38     -0.35     0.51     2 
0340324224   39.89479   -106.35615     0.57     -0.13     0.58     2 
0340324225   39.89521   -106.31967    -0.67     -0.04     0.67     2 
0340324228   39.89640   -106.21020     0.17      0.41     0.45     1 
0340324229   39.89678   -106.17372     0.14      0.11     0.17     1 
0340324230   39.89714   -106.13723     0.04      0.29     0.29     1 
0340324231   39.89749   -106.10074     0.10      0.18     0.20     1 
0340324232   39.89784   -106.06425    -0.11      0.39     0.40     1 
0340324237   39.89937   -105.88179    -0.18      0.21     0.28     1 
0340324238   39.89964   -105.84529    -0.27     -0.03     0.27     1 
0340324239   39.89990   -105.80880    -0.20     -0.01     0.20     1 
0340324240   39.90015   -105.77231    -0.13     -0.16     0.21     1 
0340324246   39.90140   -105.55333    -0.12     -0.01     0.12     1 
0340324247   39.90157   -105.51683     0.15     -0.14     0.21     1 
0340324248   39.90172   -105.48033     0.30     -0.08     0.31     1 
0340324249   39.90187   -105.44384     0.32     -0.03     0.32     1 
0340324250   39.90200   -105.40734     0.10      0.08     0.12     1 
0340324251   39.90212   -105.37084     0.19      0.18     0.26     1 
0340324252   39.90224   -105.33434     0.31      0.29     0.42     1 
0340324253   39.90234   -105.29784     0.23      0.41     0.47     1 
0340324257   39.90262   -105.15185    -0.04     -0.19     0.20     1 
0340324281   39.86040   -107.01201     0.05      0.26     0.27     1 
0340324286   39.86342   -106.82972    -0.46     -0.26     0.52     2 
0340324287   39.86399   -106.79326    -0.09     -0.66     0.67     2 
0340324290   39.86563   -106.68387    -0.39     -0.31     0.50     1 
0340324291   39.86615   -106.64741    -0.38     -0.33     0.50     2 
0340324293   39.86716   -106.57448     0.07     -0.24     0.25     1 
0340324294   39.86765   -106.53801     0.02     -0.04     0.05     1 
0340324295   39.86813   -106.50154     0.14     -0.25     0.28     1 
0340324296   39.86860   -106.46507     0.18     -0.41     0.45     1 
0340324297   39.86905   -106.42860    -0.19      0.15     0.24     1 
0340324298   39.86950   -106.39213     0.17      0.09     0.20     1 
0340324299   39.86993   -106.35566     0.22     -0.11     0.25     1 
0340324300   39.87035   -106.31919     0.12     -0.08     0.14     1 
0340324301   39.87076   -106.28271     0.00      0.65     0.65     2 
0340324302   39.87116   -106.24624    -0.02      0.51     0.51     2 
0340324303   39.87154   -106.20977    -0.03      0.62     0.62     2 
0340324304   39.87192   -106.17329    -0.13      0.48     0.50     1 
0340324305   39.87228   -106.13682     0.16      0.13     0.21     1 
0340324307   39.87297   -106.06386     0.09      0.02     0.09     1 
0340324314   39.87503   -105.80851    -0.14     -0.06     0.15     1 
0340324315   39.87528   -105.77203    -0.29     -0.26     0.38     1 
0340324316   39.87552   -105.73554    -0.05     -0.40     0.40     1 
0340324319   39.87616   -105.62610     0.14      0.02     0.14     1 
0340324320   39.87635   -105.58961    -0.06     -0.02     0.06     1 
0340324321   39.87653   -105.55313    -0.05     -0.17     0.18     1 
0340324322   39.87670   -105.51664     0.07     -0.05     0.09     1 
0340324323   39.87686   -105.48016     0.27     -0.05     0.27     1 
0340324324   39.87700   -105.44368     0.21     -0.11     0.23     1 
0340324325   39.87714   -105.40719     0.28      0.03     0.28     1 
0340324326   39.87726   -105.37071     0.32      0.07     0.33     1 
0340324327   39.87737   -105.33422     0.39      0.26     0.47     1 
0340324328   39.87747   -105.29774     0.38      0.11     0.40     1 
0340324330   39.87763   -105.22476     0.17      0.22     0.28     1 
0340324332   39.87775   -105.15179    -0.23     -0.04     0.23     1 
0340324354   39.83426   -107.08416     0.52      0.23     0.57     2 
0340324356   39.83555   -107.01128    -0.09     -0.03     0.09     1 
0340324357   39.83617   -106.97484     0.11     -0.52     0.53     2 
0340324358   39.83679   -106.93840    -0.09     -0.33     0.35     1 
0340324368   39.84231   -106.57391    -0.08     -0.26     0.28     1 
0340324369   39.84279   -106.53745    -0.18     -0.09     0.20     1 
0340324370   39.84327   -106.50100     0.11     -0.06     0.13     1 
0340324371   39.84374   -106.46454     0.20     -0.11     0.22     1 
0340324372   39.84419   -106.42809     0.06     -0.12     0.13     1 
0340324373   39.84463   -106.39163     0.29      0.04     0.29     1 
0340324374   39.84507   -106.35517     0.23     -0.32     0.40     1 
0340324375   39.84549   -106.31871     0.24     -0.03     0.24     1 
0340324380   39.84742   -106.13641    -0.07      0.46     0.46     1 
0340324382   39.84811   -106.06348    -0.02      0.02     0.03     1 
0340324387   39.84964   -105.88115    -0.22      0.13     0.26     1 
0340324394   39.85130   -105.62587     0.36     -0.01     0.36     1 
0340324395   39.85149   -105.58940    -0.05     -0.09     0.10     1 
0340324396   39.85166   -105.55293     0.06     -0.09     0.11     1 
0340324397   39.85183   -105.51646     0.23     -0.02     0.23     1 
0340324398   39.85199   -105.47999     0.21     -0.11     0.23     1 
0340324399   39.85213   -105.44352     0.28     -0.09     0.29     1 
0340324400   39.85227   -105.40704     0.36      0.02     0.36     1 
0340324401   39.85239   -105.37057     0.30      0.04     0.31     1 
0340324402   39.85250   -105.33410     0.13      0.19     0.24     1 
0340324403   39.85260   -105.29763     0.24      0.12     0.27     1 
0340324404   39.85269   -105.26116     0.39     -0.31     0.49     1 
0340324407   39.85288   -105.15174    -0.23      0.30     0.38     1 
0340324408   39.85293   -105.11526     0.37      0.35     0.51     2 
0340324431   39.81069   -107.01056     0.06     -0.22     0.23     1 
0340324432   39.81132   -106.97413    -0.03     -0.35     0.35     1 
0340324433   39.81193   -106.93770    -0.17     -0.44     0.47     1 
0340324446   39.81888   -106.46402     0.16     -0.19     0.25     1 
0340324447   39.81933   -106.42757     0.34      0.02     0.34     1 
0340324448   39.81977   -106.39113     0.18     -0.02     0.18     1 
0340324449   39.82021   -106.35468    -0.02     -0.02     0.03     1 
0340324450   39.82063   -106.31824    -0.13     -0.04     0.14     1 
0340324451   39.82104   -106.28179     0.35      0.37     0.51     2 
0340324455   39.82255   -106.13600     0.16      0.61     0.63     2 
0340324456   39.82290   -106.09955     0.06      0.43     0.43     1 
0340324457   39.82325   -106.06310    -0.03      0.03     0.04     1 
0340324461   39.82449   -105.91729     0.16     -0.02     0.17     1 
0340324463   39.82504   -105.84438    -0.53      0.24     0.58     2 
0340324471   39.82680   -105.55273     0.29     -0.14     0.32     1 
0340324472   39.82697   -105.51627     0.22     -0.24     0.33     1 
0340324473   39.82712   -105.47981     0.07     -0.22     0.23     1 
0340324474   39.82727   -105.44336     0.35     -0.14     0.38     1 
0340324475   39.82740   -105.40690     0.47     -0.06     0.48     1 
0340324476   39.82752   -105.37044     0.36      0.05     0.36     1 
0340324477   39.82764   -105.33398     0.37      0.12     0.39     1 
0340324478   39.82773   -105.29752     0.35      0.03     0.35     1 
0340324479   39.82782   -105.26106     0.00     -0.25     0.25     1 
0340324480   39.82790   -105.22460    -0.19      0.07     0.20     1 
0340324481   39.82796   -105.18814     0.01     -0.02     0.03     1 
0340324505   39.78520   -107.04625     0.04     -0.01     0.04     1 
0340324506   39.78584   -107.00983    -0.16     -0.13     0.20     1 
0340324507   39.78646   -106.97342    -0.09     -0.25     0.27     1 
0340324510   39.78827   -106.86416    -0.12     -0.52     0.54     2 
0340324521   39.79402   -106.46349     0.14     -0.13     0.19     1 
0340324522   39.79447   -106.42706     0.22      0.07     0.23     1 
0340324524   39.79534   -106.35420     0.15     -0.07     0.16     1 
0340324526   39.79617   -106.28133    -0.14      0.41     0.43     1 
0340324527   39.79657   -106.24489     0.23      0.46     0.51     2 
0340324531   39.79804   -106.09915    -0.11      0.44     0.45     1 
0340324546   39.80193   -105.55253     0.19     -0.10     0.22     1 
0340324547   39.80210   -105.51609    -0.02     -0.22     0.22     1 
0340324548   39.80226   -105.47964    -0.06     -0.34     0.34     1 
0340324550   39.80253   -105.40675     0.16      0.11     0.19     1 
0340324551   39.80266   -105.37031     0.38     -0.21     0.44     1 
0340324552   39.80277   -105.33386     0.15     -0.10     0.18     1 
0340324553   39.80287   -105.29741     0.32     -0.03     0.32     1 
0340324579   39.75970   -107.08191    -0.11      0.52     0.53     2 
0340324580   39.76035   -107.04551    -0.00     -0.08     0.08     1 
0340324581   39.76099   -107.00911    -0.01     -0.20     0.20     1 
0340324582   39.76161   -106.97271    -0.02     -0.39     0.39     1 
0340324593   39.76773   -106.57221     0.06     -0.24     0.25     1 
0340324595   39.76869   -106.49938    -0.29      0.09     0.30     1 
0340324596   39.76916   -106.46296     0.21     -0.07     0.22     1 
0340324597   39.76961   -106.42655     0.11      0.13     0.17     1 
0340324604   39.77247   -106.17160     0.23      0.36     0.43     1 
0340324606   39.77318   -106.09875    -0.02      0.24     0.24     1 
0340324608   39.77385   -106.02590     0.53      0.11     0.54     2 
0340324609   39.77416   -105.98948    -0.11     -0.00     0.11     1 
0340324611   39.77476   -105.91663    -0.04      0.51     0.51     2 
0340324612   39.77504   -105.88020    -0.28      0.44     0.52     2 
0340324613   39.77531   -105.84377    -0.33      0.06     0.33     1 
0340324621   39.77707   -105.55233    -0.09     -0.22     0.24     1 
0340324622   39.77723   -105.51590    -0.07     -0.30     0.31     1 
0340324623   39.77739   -105.47947     0.03     -0.19     0.19     1 
0340324626   39.77779   -105.37017     0.23      0.02     0.23     1 
0340324627   39.77790   -105.33374     0.07     -0.04     0.08     1 
0340324628   39.77800   -105.29731    -0.12     -0.01     0.12     1 
0340324655   39.73550   -107.04478     0.10     -0.23     0.25     1 
0340324656   39.73613   -107.00839    -0.14     -0.25     0.29     1 
0340324657   39.73676   -106.97200    -0.12     -0.42     0.44     1 
0340324658   39.73737   -106.93561    -0.20     -0.62     0.65     2 
0340324668   39.74287   -106.57164     0.01     -0.23     0.23     1 
0340324669   39.74336   -106.53524     0.18      0.02     0.18     1 
0340324670   39.74383   -106.49884     0.16     -0.08     0.18     1 
0340324671   39.74430   -106.46244     0.10     -0.04     0.11     1 
0340324672   39.74475   -106.42603     0.22      0.16     0.27     1 
0340324679   39.74760   -106.17118     0.16      0.34     0.38     1 
0340324680   39.74797   -106.13477     0.12      0.15     0.19     1 
0340324681   39.74831   -106.09836     0.08     -0.16     0.18     1 
0340324684   39.74930   -105.98912    -0.04      0.18     0.18     1 
0340324686   39.74990   -105.91630    -0.53      0.08     0.53     2 
0340324687   39.75018   -105.87988    -0.60      0.31     0.68     2 
0340324688   39.75045   -105.84347    -0.23     -0.04     0.23     1 
0340324695   39.75202   -105.58855    -0.16     -0.17     0.23     1 
0340324698   39.75252   -105.47930     0.06     -0.16     0.17     1 
0340324699   39.75267   -105.44288     0.01     -0.06     0.06     1 
0340324700   39.75280   -105.40646    -0.02      0.09     0.09     1 
0340324701   39.75292   -105.37004     0.27     -0.16     0.31     1 
0340324702   39.75303   -105.33362     0.15     -0.26     0.30     1 
0340324707   39.75341   -105.15152    -0.48     -0.30     0.56     2 
0340324731   39.71128   -107.00767    -0.21     -0.31     0.38     1 
0340324740   39.71648   -106.68024    -0.35     -0.35     0.49     1 
0340324742   39.71751   -106.60747     0.10     -0.16     0.19     1 
0340324745   39.71897   -106.49830     0.02     -0.01     0.02     1 
0340324746   39.71944   -106.46191     0.22     -0.02     0.22     1 
0340324747   39.71989   -106.42552     0.21      0.08     0.22     1 
0340324753   39.72237   -106.20716    -0.08      0.31     0.32     1 
0340324754   39.72274   -106.17076    -0.04      0.29     0.29     1 
0340324755   39.72310   -106.13436     0.10      0.25     0.27     1 
0340324756   39.72345   -106.09797    -0.11      0.27     0.29     1 
0340324757   39.72379   -106.06157     0.06      0.26     0.27     1 
0340324760   39.72474   -105.95237    -0.61     -0.07     0.62     2 
0340324761   39.72503   -105.91597     0.03     -0.37     0.38     1 
0340324764   39.72584   -105.80676    -0.15     -0.35     0.38     1 
0340324771   39.72733   -105.55194     0.12      0.17     0.21     1 
0340324772   39.72750   -105.51553     0.16      0.07     0.18     1 
0340324775   39.72793   -105.40631     0.09      0.09     0.13     1 
0340324776   39.72805   -105.36991     0.06      0.09     0.11     1 
0340324777   39.72816   -105.33350     0.00     -0.02     0.02     1 
0340324778   39.72826   -105.29709     0.22     -0.05     0.23     1 
0340324779   39.72835   -105.26069     0.29      0.14     0.33     1 
0340324814   39.69109   -106.71601    -0.07     -0.50     0.51     2 
0340324822   39.69503   -106.42501     0.49      0.22     0.54     2 
0340324829   39.69788   -106.17034     0.08      0.36     0.37     1 
0340324830   39.69824   -106.13396     0.26      0.26     0.36     1 
0340324831   39.69859   -106.09757    -0.22      0.19     0.29     1 
0340324833   39.69925   -106.02480     0.09      0.28     0.29     1 
0340324834   39.69957   -105.98841     0.02      0.11     0.11     1 
0340324835   39.69987   -105.95203    -0.43      0.12     0.45     1 
0340324846   39.70246   -105.55174    -0.03      0.03     0.04     1 
0340324847   39.70263   -105.51534    -0.37      0.24     0.44     1 
0340324850   39.70307   -105.40617     0.45      0.32     0.55     2 
0340324851   39.70319   -105.36977     0.45      0.19     0.49     1 
0340324852   39.70330   -105.33338     0.33     -0.03     0.34     1 
0340324853   39.70340   -105.29699     0.26     -0.03     0.26     1 
